preyID,Eaten_day,outcome,Rx,sal
4,1,1,6,94.1
5,1,1,6,94.1
6,1,1,6,94.1
7,1,1,6,94.1
8,1,1,6,94.1
9,1,1,6,94.1
10,4,1,6,94.1
1,1,1,6,94.2
2,1,1,6,94.2
3,1,1,6,94.2
4,1,1,6,94.2
5,1,1,6,94.2
6,1,1,6,94.2
7,1,1,6,94.2
8,1,1,6,94.2
9,1,1,6,94.2
10,1,1,6,94.2
1,1,1,6,96
2,1,1,6,96
3,1,1,6,96
4,1,1,6,96
5,1,1,6,96
6,2,1,6,96
7,3,1,6,96
8,3,1,6,96
9,4,1,6,96
10,6,1,6,96
1,1,1,6,98
2,1,1,6,98
3,1,1,6,98
4,1,1,6,98
5,1,1,6,98
6,1,1,6,98
7,1,1,6,98
8,1,1,6,98
9,1,1,6,98
10,2,1,6,98
1,1,1,12,59.2
2,1,1,12,59.2
3,1,1,12,59.2
4,1,1,12,59.2
5,1,1,12,59.2
6,1,1,12,59.2
7,1,1,12,59.2
8,1,1,12,59.2
9,1,1,12,59.2
10,1,1,12,59.2
1,1,1,12,65.2
2,1,1,12,65.2
3,1,1,12,65.2
4,1,1,12,65.2
5,1,1,12,65.2
6,1,1,12,65.2
7,1,1,12,65.2
8,1,1,12,65.2
9,1,1,12,65.2
10,1,1,12,65.2
1,1,1,18,56.2
2,1,1,18,56.2
3,1,1,18,56.2
4,1,1,18,56.2
5,1,1,18,56.2
6,1,1,18,56.2
7,2,1,18,56.2
8,2,1,18,56.2
9,2,1,18,56.2
10,2,1,18,56.2
1,1,1,18,72.2
2,1,1,18,72.2
3,1,1,18,72.2
4,1,1,18,72.2
5,1,1,18,72.2
6,1,1,18,72.2
7,1,1,18,72.2
8,1,1,18,72.2
9,1,1,18,72.2
10,2,1,18,72.2
1,1,1,18,73.2
2,1,1,18,73.2
3,1,1,18,73.2
4,1,1,18,73.2
5,1,1,18,73.2
6,1,1,18,73.2
7,1,1,18,73.2
8,1,1,18,73.2
9,1,1,18,73.2
